,Date,Volume,Open,High,Low,Adj Close
497,2023-03-16,121374500.0,180.365,185.81,178.84,184.13
496,2023-03-17,133197100.0,184.515,186.2199,177.33,180.13
495,2023-03-20,129684400.0,178.08,186.44,176.35,183.25
494,2023-03-21,153391400.0,188.28,198.0,188.04,197.58
493,2023-03-22,150376400.0,199.3,200.66,190.95,191.15
492,2023-03-23,144193900.0,195.26,199.31,188.65,192.22
491,2023-03-24,116531600.0,191.65,192.36,187.15,190.41
490,2023-03-27,120851600.0,194.415,197.39,189.94,191.81
489,2023-03-28,98654640.0,192.0,192.35,185.43,189.19
488,2023-03-29,123660000.0,193.13,195.29,189.44,193.88
487,2023-03-30,110252200.0,195.58,197.33,194.42,195.28
486,2023-03-31,170222100.0,197.53,207.79,197.2,207.46
485,2023-04-03,169545900.0,199.91,202.6897,192.2,194.77
484,2023-04-04,126463800.0,197.32,198.7446,190.32,192.58
483,2023-04-05,133882500.0,190.515,190.68,183.76,185.52
482,2023-04-06,123857900.0,183.08,186.39,179.74,185.06
481,2023-04-10,142154600.0,179.94,185.1,176.11,184.51
480,2023-04-11,115770900.0,186.69,189.19,185.6475,186.79
479,2023-04-12,150256300.0,190.74,191.5846,180.31,180.54
478,2023-04-13,112933000.0,182.955,186.5,180.94,185.9
477,2023-04-14,96438660.0,183.95,186.28,182.01,185.0
476,2023-04-17,116662200.0,186.32,189.69,182.69,187.04
475,2023-04-18,92067020.0,187.15,187.69,183.5775,184.31
474,2023-04-19,125732700.0,179.1,183.5,177.65,180.59
473,2023-04-20,210970800.0,166.165,169.7,160.56,162.99
472,2023-04-21,123539000.0,164.8,166.0,161.3208,165.08
471,2023-04-24,140006600.0,164.65,165.65,158.61,162.55
470,2023-04-25,121999300.0,159.82,163.47,158.75,160.67
469,2023-04-26,153364100.0,160.29,160.67,153.14,153.75
468,2023-04-27,127015200.0,152.64,160.48,152.37,160.19
467,2023-04-28,122515800.0,160.9,165.0,157.32,164.31
466,2023-05-01,109015000.0,163.17,163.28,158.83,161.83
465,2023-05-02,128259700.0,161.88,165.49,158.93,160.31
464,2023-05-03,119728000.0,160.01,165.0,159.91,160.61
463,2023-05-04,95108490.0,162.71,162.95,159.65,161.2
462,2023-05-05,107607300.0,163.97,170.7899,163.51,170.06
461,2023-05-08,112249400.0,173.72,173.8,169.19,171.79
460,2023-05-09,88965040.0,168.95,169.82,166.56,169.15
459,2023-05-10,119840700.0,172.55,174.43,166.68,168.54
458,2023-05-11,103889900.0,168.7,173.57,166.79,172.08
457,2023-05-12,157849600.0,176.07,177.38,167.23,167.98
456,2023-05-15,105592500.0,167.655,169.76,164.5499,166.35
455,2023-05-16,98288790.0,165.65,169.5184,164.35,166.52
454,2023-05-17,125473600.0,168.41,174.5,167.185,173.86
453,2023-05-18,109520300.0,174.22,177.06,172.45,176.89
452,2023-05-19,136196700.0,177.17,181.95,176.31,180.14
451,2023-05-22,132001400.0,180.7,189.32,180.11,188.87
450,2023-05-23,156952100.0,186.2,192.96,185.26,185.77
449,2023-05-24,137605100.0,182.23,184.22,178.22,182.9
448,2023-05-25,96870720.0,186.54,186.78,180.58,184.47
447,2023-05-26,162061500.0,184.62,198.6,184.53,193.17
446,2023-05-30,128818700.0,200.1,204.48,197.53,201.16
445,2023-05-31,150711700.0,199.78,203.95,195.12,203.93
444,2023-06-01,148029900.0,202.59,209.8,199.37,207.52
443,2023-06-02,164398400.0,210.15,217.25,209.752,213.97
442,2023-06-05,151143100.0,217.8,221.29,214.52,217.61
441,2023-06-06,146911600.0,216.14,221.91,212.53,221.31
440,2023-06-07,185710800.0,228.0,230.8296,223.2,224.57
439,2023-06-08,164489700.0,224.22,235.23,223.01,234.86
438,2023-06-09,200242400.0,249.07,252.42,242.02,244.4
437,2023-06-12,150740500.0,247.94,250.97,244.59,249.83
436,2023-06-13,162384300.0,253.51,259.68,251.34,258.71
435,2023-06-14,170575500.0,260.17,261.57,250.5,256.79
434,2023-06-15,160171200.0,248.4,258.95,247.29,255.9
433,2023-06-16,167915600.0,258.92,263.6,257.2091,260.54
432,2023-06-20,165611200.0,261.5,274.75,261.12,274.45
431,2023-06-21,211797100.0,275.13,276.99,257.78,259.46
430,2023-06-22,166875900.0,250.77,265.0,248.25,264.61
429,2023-06-23,177460800.0,259.29,262.45,252.8,256.6
428,2023-06-26,179990600.0,250.065,258.37,240.7,241.05
427,2023-06-27,164968200.0,243.24,250.3899,240.85,250.21
426,2023-06-28,159770800.0,249.7,259.88,248.89,256.24
425,2023-06-29,131283400.0,258.03,260.74,253.61,257.5
424,2023-06-30,112620800.0,260.6,264.45,259.89,261.77
423,2023-07-03,118999000.0,276.49,284.25,275.11,279.82
422,2023-07-05,131530900.0,278.82,283.85,277.6,282.48
421,2023-07-06,120707400.0,278.09,279.97,272.88,276.54
420,2023-07-07,113879200.0,278.43,280.78,273.77,274.43
419,2023-07-10,119425400.0,276.47,277.52,265.1,269.61
418,2023-07-11,91972360.0,268.65,270.9,266.37,269.79
417,2023-07-12,95672140.0,276.325,276.52,271.46,271.99
416,2023-07-13,112681500.0,274.59,279.45,270.6,277.9
415,2023-07-14,120062400.0,277.01,285.3,276.31,281.38
414,2023-07-17,131569600.0,286.625,292.23,283.57,290.38
413,2023-07-18,112434700.0,290.15,295.26,286.01,293.34
412,2023-07-19,142355400.0,296.04,299.29,289.5201,291.26
411,2023-07-20,175158300.0,279.56,280.93,261.2,262.9
410,2023-07-21,161796100.0,268.0,268.0,255.8,260.02
409,2023-07-24,137005000.0,255.85,269.85,254.12,269.06
408,2023-07-25,112757300.0,272.38,272.9,265.0,265.28
407,2023-07-26,95856180.0,263.25,268.04,261.75,264.35
406,2023-07-27,103697300.0,268.31,269.13,255.3,255.71
405,2023-07-28,111446000.0,259.86,267.25,258.2312,266.44
404,2023-07-31,84582170.0,267.48,269.08,263.78,267.43
403,2023-08-01,83645720.0,266.26,266.47,260.25,261.07
402,2023-08-02,101752900.0,255.57,259.52,250.49,254.11
401,2023-08-03,97829550.0,252.04,260.49,252.0,259.32
400,2023-08-04,99539910.0,260.97,264.77,253.11,253.86
399,2023-08-07,111097900.0,251.45,253.6511,242.76,251.45
398,2023-08-08,96642180.0,247.45,250.92,245.01,249.7
397,2023-08-09,101596300.0,250.87,251.1,241.9,242.19
396,2023-08-10,109498600.0,245.4,251.8,243.0,245.34
395,2023-08-11,99038640.0,241.77,243.79,238.02,242.65
394,2023-08-14,98595330.0,235.7,240.66,233.75,239.76
393,2023-08-15,88197600.0,238.73,240.5,232.61,232.96
392,2023-08-16,112484500.0,228.02,233.97,225.38,225.6
391,2023-08-17,120718400.0,226.06,226.74,218.83,219.22
390,2023-08-18,136276600.0,214.12,217.58,212.36,215.49
389,2023-08-21,135702700.0,221.5512,232.1343,220.58,231.28
388,2023-08-22,130597900.0,240.25,240.82,229.55,233.19
387,2023-08-23,101077600.0,229.34,238.98,229.29,236.86
386,2023-08-24,99777430.0,238.66,238.92,228.1801,230.04
385,2023-08-25,106612200.0,231.31,239.0,230.35,238.59
384,2023-08-28,107673700.0,242.58,244.38,235.35,238.82
383,2023-08-29,134047600.0,238.58,257.48,237.77,257.18
382,2023-08-30,121988400.0,254.2,260.51,250.59,256.9
381,2023-08-31,108861700.0,255.98,261.18,255.05,258.08
380,2023-09-01,132541600.0,257.26,259.0794,242.01,245.01
379,2023-09-05,129469600.0,245.0,258.0,244.86,256.49
378,2023-09-06,116959800.0,255.135,255.39,245.06,251.92
377,2023-09-07,115312900.0,245.07,252.81,243.265,251.49
376,2023-09-08,118559600.0,251.22,256.52,246.67,248.5
375,2023-09-11,174667900.0,264.27,274.85,260.61,273.58
374,2023-09-12,135999900.0,270.76,278.39,266.6,267.48
373,2023-09-13,111673700.0,270.07,274.98,268.1,271.3
372,2023-09-14,107709800.0,271.32,276.7094,270.42,276.04
371,2023-09-15,133692300.0,277.55,278.98,271.0,274.39
370,2023-09-18,101543300.0,271.16,271.44,263.7601,265.28
369,2023-09-19,103704000.0,264.35,267.85,261.2,266.5
368,2023-09-20,122514600.0,267.04,273.93,262.4606,262.59
367,2023-09-21,119951500.0,257.85,260.86,254.21,255.7
366,2023-09-22,127524100.0,257.4,257.7888,244.48,244.88
365,2023-09-25,104636600.0,243.38,247.1,238.31,246.99
364,2023-09-26,101993600.0,242.98,249.55,241.6601,244.12
363,2023-09-27,136597200.0,244.262,245.33,234.58,240.5
362,2023-09-28,117058900.0,240.02,247.55,238.65,246.38
361,2023-09-29,128522700.0,250.0,254.77,246.35,250.22
360,2023-10-02,123810400.0,244.81,254.2799,242.62,251.6
359,2023-10-03,101985300.0,248.61,250.02,244.45,246.53
358,2023-10-04,129721600.0,248.14,261.86,247.6,261.16
357,2023-10-05,119159200.0,260.0,263.6,256.25,260.05
356,2023-10-06,118121800.0,253.98,261.65,250.65,260.53
355,2023-10-09,101377900.0,255.31,261.36,252.05,259.67
354,2023-10-10,122656000.0,257.75,268.94,257.65,263.62
353,2023-10-11,103706300.0,266.2,268.6,260.9,262.99
352,2023-10-12,111508100.0,262.92,265.41,256.6307,258.87
351,2023-10-13,102296800.0,258.9,259.6,250.22,251.12
350,2023-10-16,88917180.0,250.05,255.3999,248.48,253.92
349,2023-10-17,93562910.0,250.1,257.183,247.08,254.85
348,2023-10-18,125147800.0,252.7,254.63,242.08,242.68
347,2023-10-19,170772700.0,225.95,230.61,216.78,220.11
346,2023-10-20,138010100.0,217.01,218.8606,210.42,211.99
345,2023-10-23,150683400.0,210.0,216.98,202.51,212.08
344,2023-10-24,118231100.0,216.5,222.05,214.11,216.52
343,2023-10-25,107065100.0,215.88,220.1,212.2,212.42
342,2023-10-26,115112600.0,211.32,214.8,204.88,205.76
341,2023-10-27,94881170.0,210.6,212.41,205.77,207.3
340,2023-10-30,136448200.0,209.28,210.88,194.67,197.36
339,2023-10-31,118068300.0,196.12,202.8,194.07,200.84
338,2023-11-01,121661700.0,204.04,205.99,197.85,205.66
337,2023-11-02,125987600.0,212.97,219.2,211.45,218.51
336,2023-11-03,119534800.0,221.15,226.3701,218.4,219.96
335,2023-11-06,117335800.0,223.98,226.32,215.0,219.27
334,2023-11-07,116900100.0,219.98,223.12,215.72,222.18
333,2023-11-08,106584800.0,223.15,224.15,217.64,222.11
332,2023-11-09,142110500.0,219.75,220.8,206.68,209.98
331,2023-11-10,131310100.0,210.03,215.38,205.69,214.65
330,2023-11-13,140447600.0,215.6,225.4,211.6101,223.71
329,2023-11-14,149771600.0,235.03,238.135,230.72,237.41
328,2023-11-15,150354000.0,239.29,246.7,236.45,242.84
327,2023-11-16,136816800.0,239.49,240.88,230.96,233.59
326,2023-11-17,142766200.0,232.0,237.39,226.54,234.3
325,2023-11-20,116562400.0,234.04,237.1,231.02,235.6
324,2023-11-21,122288000.0,235.04,243.62,233.34,241.2
323,2023-11-22,118117100.0,242.04,244.01,231.4,234.21
322,2023-11-24,65125200.0,233.75,238.75,232.33,235.45
321,2023-11-27,112031800.0,236.89,238.33,232.1,236.08
320,2023-11-28,148549900.0,236.68,247.0,234.01,246.72
319,2023-11-29,135401300.0,249.21,252.75,242.76,244.14
318,2023-11-30,132353200.0,245.14,245.22,236.91,240.08
317,2023-12-01,121331700.0,233.14,240.19,231.9,238.83
316,2023-12-04,104099800.0,235.75,239.3733,233.2902,235.58
315,2023-12-05,137971100.0,233.87,246.66,233.7,238.72
314,2023-12-06,126436200.0,242.92,246.57,239.1709,239.37
313,2023-12-07,107142300.0,241.55,244.08,236.98,242.64
312,2023-12-08,103126800.0,240.27,245.27,239.2701,243.84
311,2023-12-11,97913890.0,242.74,243.441,237.45,239.74
310,2023-12-12,95328310.0,238.55,238.99,233.87,237.01
309,2023-12-13,146286300.0,234.19,240.3,228.2,239.29
308,2023-12-14,160829200.0,241.22,253.88,240.79,251.05
307,2023-12-15,135932800.0,251.21,254.13,248.3,253.5
306,2023-12-18,116416500.0,253.78,258.74,251.36,252.08
305,2023-12-19,106737400.0,253.48,258.3399,253.01,257.22
304,2023-12-20,125097000.0,256.41,259.84,247.0,247.14
303,2023-12-21,109594200.0,251.9,254.7999,248.55,254.5
302,2023-12-22,93370090.0,256.76,258.22,251.37,252.54
301,2023-12-26,86892380.0,254.49,257.97,252.91,256.61
300,2023-12-27,106494400.0,258.35,263.34,257.52,261.44
299,2023-12-28,113619900.0,263.66,265.13,252.71,253.18
298,2023-12-29,100891600.0,255.1,255.19,247.43,248.48
297,2024-01-02,104654200.0,250.08,251.25,244.41,248.42
296,2024-01-03,121082600.0,244.98,245.68,236.32,238.45
295,2024-01-04,102629300.0,239.25,242.7,237.73,237.93
294,2024-01-05,92488940.0,236.86,240.1196,234.9001,237.49
293,2024-01-08,85166580.0,236.14,241.25,235.3,240.45
292,2024-01-09,96705660.0,238.11,238.9646,232.04,234.96
291,2024-01-10,91628500.0,235.1,235.5,231.29,233.94
290,2024-01-11,105873600.0,230.57,230.93,225.37,227.22
289,2024-01-12,123043800.0,220.08,225.34,217.1501,218.89
288,2024-01-16,115355000.0,215.1,223.49,212.18,219.91
287,2024-01-17,103164400.0,214.86,215.67,212.01,215.55
286,2024-01-18,108595400.0,216.88,217.45,208.74,211.88
285,2024-01-19,102260300.0,209.99,213.19,207.56,212.19
284,2024-01-22,117952500.0,212.26,217.8,206.27,208.8
283,2024-01-23,106605900.0,211.3,215.65,207.7516,209.14
282,2024-01-24,123369900.0,211.88,212.73,206.77,207.83
281,2024-01-25,198076800.0,189.7,193.0,180.06,182.63
280,2024-01-26,107343200.0,185.5,186.78,182.1,183.25
279,2024-01-29,125013100.0,185.63,191.48,183.67,190.93
278,2024-01-30,109982300.0,195.33,196.3593,190.61,191.59
277,2024-01-31,103221400.0,186.995,193.97,185.8459,187.29
276,2024-02-01,91843280.0,188.5,189.88,184.28,188.86
275,2024-02-02,110612700.0,185.04,188.69,182.0,187.91
274,2024-02-05,134294400.0,184.26,184.68,175.01,181.06
273,2024-02-06,122676000.0,177.21,186.49,177.11,185.1
272,2024-02-07,111535200.0,188.18,189.79,182.68,187.58
271,2024-02-08,83034040.0,189.0,191.6171,185.58,189.56
270,2024-02-09,84476350.0,190.18,194.12,189.48,193.57
269,2024-02-12,95498600.0,192.11,194.73,187.28,188.13
268,2024-02-13,86759480.0,183.99,187.26,182.1087,184.02
267,2024-02-14,81202990.0,185.3,188.89,183.35,188.71
266,2024-02-15,120831800.0,189.16,200.88,188.8595,200.45
265,2024-02-16,111346700.0,202.06,203.17,197.4,199.95
264,2024-02-20,104545800.0,196.13,198.6,189.13,193.76
263,2024-02-21,103844000.0,193.36,199.44,191.95,194.77
262,2024-02-22,92739460.0,194.0,198.32,191.36,197.41
261,2024-02-23,78841920.0,195.31,197.57,191.5,191.97
260,2024-02-26,111747100.0,192.29,201.78,192.0,199.4
259,2024-02-27,108645400.0,204.04,205.6,198.26,199.73
258,2024-02-28,99806170.0,200.42,205.3,198.44,202.04
257,2024-02-29,85906970.0,204.18,205.28,198.4463,201.88
256,2024-03-01,82243120.0,200.52,204.52,198.5,202.64
255,2024-03-04,134334900.0,198.73,199.75,186.72,188.14
254,2024-03-05,119660800.0,183.05,184.59,177.57,180.74
253,2024-03-06,107920900.0,179.99,181.576,173.7,176.54
252,2024-03-07,102129000.0,174.35,180.04,173.7,178.65
251,2024-03-08,85544640.0,181.5,182.73,174.7,175.34
250,2024-03-11,85391530.0,175.445,182.87,174.8,177.77
249,2024-03-12,87391680.0,177.77,179.43,172.4101,177.54
248,2024-03-13,106524500.0,173.05,176.05,169.15,169.48
247,2024-03-14,126325700.0,167.77,171.17,160.51,162.5
246,2024-03-15,97146830.0,163.16,165.1845,160.76,163.57
245,2024-03-18,108214400.0,170.02,174.72,165.9,173.8
244,2024-03-19,77271430.0,172.36,172.82,167.42,171.32
243,2024-03-20,83846730.0,173.0,176.25,170.82,175.66
242,2024-03-21,73178010.0,176.39,178.18,171.8,172.82
241,2024-03-22,75580640.0,166.69,171.2,166.3,170.83
240,2024-03-25,74228620.0,168.76,175.24,168.73,172.63
239,2024-03-26,113186200.0,178.58,184.25,177.38,177.67
238,2024-03-27,81804040.0,181.41,181.91,176.0,179.83
237,2024-03-28,77654840.0,177.45,179.57,175.3,175.79
236,2024-04-01,81562130.0,176.17,176.75,170.21,175.22
235,2024-04-02,116650600.0,164.75,167.69,163.43,166.63
234,2024-04-03,82950140.0,164.02,168.82,163.28,168.38
233,2024-04-04,123162000.0,170.07,177.19,168.01,171.11
232,2024-04-05,143157600.0,169.08,170.86,160.51,164.9
231,2024-04-08,104423300.0,169.34,174.5,167.79,172.98
230,2024-04-09,103232700.0,172.91,179.22,171.92,176.88
229,2024-04-10,84532410.0,173.04,174.93,170.01,171.76
228,2024-04-11,94515990.0,172.55,175.88,168.51,174.6
227,2024-04-12,64722670.0,172.34,173.8099,170.3644,171.05
226,2024-04-15,100245300.0,170.24,170.69,161.38,161.48
225,2024-04-16,96999960.0,156.742,158.19,153.75,157.11
224,2024-04-17,82439720.0,157.64,158.33,153.78,155.45
223,2024-04-18,96098830.0,151.25,152.2,148.7,149.93
222,2024-04-19,87074500.0,148.97,150.94,146.22,147.05
221,2024-04-22,107097600.0,140.56,144.44,138.8025,142.05
220,2024-04-23,124545100.0,143.33,147.26,141.11,144.68
219,2024-04-24,181178000.0,162.84,167.97,157.51,162.13
218,2024-04-25,126427500.0,158.96,170.88,158.36,170.18
217,2024-04-26,109815700.0,168.85,172.12,166.37,168.29
216,2024-04-29,243869700.0,188.42,198.87,184.54,194.05
215,2024-04-30,127031800.0,186.98,190.95,182.8401,183.28
214,2024-05-01,92829720.0,182.0,185.86,179.01,179.99
213,2024-05-02,89148040.0,182.86,184.6,176.02,180.01
212,2024-05-03,75491540.0,182.1,184.78,178.42,181.19
211,2024-05-06,84390250.0,183.8,187.56,182.2,184.76
210,2024-05-07,75045850.0,182.4,183.26,177.4,177.81
209,2024-05-08,79969490.0,171.59,176.06,170.15,174.72
208,2024-05-09,65950290.0,175.01,175.62,171.37,171.97
207,2024-05-10,72627180.0,173.05,173.0599,167.75,168.47
206,2024-05-13,67018900.0,170.0,175.4,169.0,171.89
205,2024-05-14,86407420.0,174.496,179.49,174.07,177.55
204,2024-05-15,79662990.0,179.9,180.0,173.11,173.99
203,2024-05-16,59812220.0,174.1,175.79,171.43,174.84
202,2024-05-17,77445850.0,173.55,179.63,172.75,177.46
201,2024-05-20,61727430.0,177.56,177.754,173.52,174.95
200,2024-05-21,115266500.0,175.51,186.875,174.71,186.6
199,2024-05-22,88313480.0,182.85,183.8,178.12,180.11
198,2024-05-23,71975500.0,181.8,181.9,173.26,173.74
197,2024-05-24,65584480.0,174.835,180.08,173.73,179.24
196,2024-05-28,59736620.0,176.4,178.25,173.16,176.75
195,2024-05-29,54782650.0,174.19,178.15,173.93,176.19
194,2024-05-30,77784760.0,178.575,182.67,175.38,178.79
193,2024-05-31,67314600.0,178.5,180.32,173.82,178.08
192,2024-06-03,68568920.0,178.13,182.6389,174.49,176.29
191,2024-06-04,60056340.0,174.775,177.755,174.0,174.77
190,2024-06-05,57953760.0,175.35,176.15,172.13,175.0
189,2024-06-06,69887020.0,174.6,179.73,172.73,177.94
188,2024-06-07,56244930.0,176.13,179.35,175.58,177.48
187,2024-06-10,50869680.0,176.06,178.57,173.17,173.79
186,2024-06-11,64761930.0,173.92,174.75,167.41,170.66
185,2024-06-12,90389450.0,171.12,180.55,169.8,177.29
184,2024-06-13,118984100.0,188.39,191.08,181.23,182.47
183,2024-06-14,82038190.0,185.8,186.0,176.92,178.01
182,2024-06-17,109786100.0,177.92,188.81,177.0,187.44
181,2024-06-18,68982270.0,186.56,187.2,182.37,184.86
180,2024-06-20,55893140.0,184.68,185.21,179.66,181.57
179,2024-06-21,63029480.0,182.3,183.95,180.69,183.01
178,2024-06-24,61992070.0,184.97,188.8,182.55,182.58
177,2024-06-25,63678270.0,184.4,187.97,182.01,187.35
176,2024-06-26,95737070.0,186.54,197.755,186.36,196.37
175,2024-06-27,72746520.0,195.17,198.72,194.05,197.42
174,2024-06-28,95438070.0,199.55,203.2,195.26,197.88
173,2024-07-01,135691400.0,201.02,213.23,200.85,209.86
172,2024-07-02,205047900.0,218.89,231.3,218.06,231.26
171,2024-07-03,166561500.0,234.56,248.35,234.25,246.39
170,2024-07-05,154501200.0,249.81,252.37,242.4601,251.52
169,2024-07-08,157219600.0,247.71,259.439,244.57,252.94
168,2024-07-09,160742500.0,251.0,265.61,250.3,262.33
167,2024-07-10,128519400.0,262.8,267.59,257.86,263.26
166,2024-07-11,221707300.0,263.3,271.0,239.65,241.03
165,2024-07-12,155955800.0,235.8,251.84,233.0912,248.23
164,2024-07-15,146912900.0,255.97,265.6,251.73,252.64
163,2024-07-16,126332500.0,255.31,258.62,245.8001,256.56
162,2024-07-17,115584800.0,252.73,258.47,246.182,248.5
161,2024-07-18,110869000.0,251.09,257.14,247.2,249.23
160,2024-07-19,87403900.0,247.79,249.44,236.83,239.2
159,2024-07-22,101225400.0,244.21,253.21,243.75,251.51
158,2024-07-23,111928200.0,253.6,255.7594,245.63,246.38
157,2024-07-24,167942900.0,225.42,225.99,214.71,215.99
156,2024-07-25,100636500.0,216.8,226.0,216.231,220.25
155,2024-07-26,94604150.0,221.19,222.2799,215.33,219.8
154,2024-07-29,129201800.0,224.9,234.27,224.7,232.1
153,2024-07-30,100560300.0,232.25,232.41,220.0,222.62
152,2024-07-31,67497010.0,227.9,234.68,226.7875,232.07
151,2024-08-01,83861900.0,227.69,231.867,214.3328,216.86
150,2024-08-02,82880120.0,214.88,216.13,205.78,207.67
149,2024-08-05,100308800.0,185.22,203.8799,182.0,198.88
148,2024-08-06,73783940.0,200.75,202.9,192.67,200.64
147,2024-08-07,71159780.0,200.77,203.49,191.48,191.76
146,2024-08-08,65033870.0,195.7,200.7,192.04,198.84
145,2024-08-09,58648270.0,197.05,200.88,195.11,200.0
144,2024-08-12,64044900.0,199.02,199.26,194.67,197.49
143,2024-08-13,76247390.0,198.47,208.49,197.06,207.83
142,2024-08-14,70250010.0,207.39,208.44,198.75,201.38
141,2024-08-15,89848530.0,205.02,215.88,204.82,214.14
140,2024-08-16,88765120.0,211.15,219.8,210.8,216.12
139,2024-08-19,76435220.0,217.07,222.98,214.09,222.72
138,2024-08-20,74001180.0,224.88,228.22,219.56,221.1
137,2024-08-21,70145960.0,222.67,224.6594,218.86,223.27
136,2024-08-22,79514480.0,223.82,224.8,210.32,210.66
135,2024-08-23,81525210.0,214.455,221.48,214.21,220.32
134,2024-08-26,59301190.0,218.75,219.09,211.01,213.21
133,2024-08-27,62821390.0,213.25,215.66,206.94,209.21
132,2024-08-28,64116350.0,209.72,211.84,202.59,205.75
131,2024-08-29,62308820.0,209.8,214.89,205.97,206.28
130,2024-08-30,63370610.0,208.63,214.5701,207.03,214.11
129,2024-09-03,76714220.0,215.26,219.9043,209.64,210.6
128,2024-09-04,80651770.0,210.59,222.22,210.57,219.41
127,2024-09-05,119355000.0,223.49,235.0,222.25,230.17
126,2024-09-06,112177000.0,232.6,233.6,210.51,210.73
125,2024-09-09,67443520.0,216.2,219.87,213.67,216.27
124,2024-09-10,78891140.0,220.07,226.4,218.6377,226.17
123,2024-09-11,83548630.0,224.55,228.47,216.8003,228.13
122,2024-09-12,72020040.0,224.66,231.45,223.83,229.81
121,2024-09-13,59515110.0,228.0,232.67,226.32,230.29
120,2024-09-16,54323000.0,229.3,229.96,223.53,226.78
119,2024-09-17,66761640.0,229.45,234.57,226.5533,227.87
118,2024-09-18,78010200.0,230.09,235.68,226.88,227.2
117,2024-09-19,102694600.0,234.0,244.24,232.13,243.92
116,2024-09-20,99879070.0,241.52,243.99,235.92,238.25
115,2024-09-23,86927190.0,242.61,250.0,241.92,250.0
114,2024-09-24,88491000.0,254.08,257.19,249.0501,254.27
113,2024-09-25,65034320.0,252.54,257.05,252.28,257.02
112,2024-09-26,67142190.0,260.6,261.75,251.53,254.22
111,2024-09-27,70988070.0,257.375,260.6999,254.12,260.46
110,2024-09-30,80873380.0,259.04,264.86,255.77,261.63
109,2024-10-01,87397610.0,262.67,263.98,248.53,258.02
108,2024-10-02,93983930.0,247.55,251.1585,241.5,249.02
107,2024-10-03,80729240.0,244.48,249.79,237.81,240.66
106,2024-10-04,86726290.0,246.69,250.96,244.58,250.08
105,2024-10-07,68113270.0,249.0,249.83,240.7,240.83
104,2024-10-08,56303160.0,243.56,246.21,240.56,244.5
103,2024-10-09,66289530.0,243.82,247.43,239.51,241.05
102,2024-10-10,83087060.0,241.81,242.7899,232.34,238.77
101,2024-10-11,142628900.0,220.13,223.34,214.38,217.8
100,2024-10-14,86291920.0,220.13,221.91,213.74,219.16
99,2024-10-15,62988790.0,220.01,224.26,217.12,219.57
98,2024-10-16,49632820.0,221.4,222.8199,218.93,221.33
97,2024-10-17,50791780.0,221.59,222.08,217.9,220.89
96,2024-10-18,49611870.0,220.71,222.28,219.23,220.7
95,2024-10-21,47328990.0,218.9,220.48,215.726,218.85
94,2024-10-22,43268740.0,217.31,218.22,215.26,217.97
93,2024-10-23,80938890.0,217.125,218.72,212.11,213.65
92,2024-10-24,204491900.0,244.68,262.1199,242.65,260.48
91,2024-10-25,161611900.0,256.01,269.49,255.32,269.19
90,2024-10-28,107653600.0,270.0,273.536,262.24,262.51
89,2024-10-29,80521750.0,264.51,264.98,255.51,259.52
88,2024-10-30,53993580.0,258.035,263.35,255.8201,257.55
87,2024-10-31,66575290.0,257.99,259.75,249.25,249.85
86,2024-11-01,57544760.0,252.043,254.0,246.63,248.98
85,2024-11-04,68802350.0,244.56,248.9,238.88,242.84
84,2024-11-05,69282510.0,247.34,255.2799,246.2101,251.44
83,2024-11-06,165228700.0,284.67,289.59,275.62,288.53
82,2024-11-07,117309200.0,288.89,299.75,285.52,296.91
81,2024-11-08,204782800.0,299.14,328.71,297.66,321.22
80,2024-11-11,210521600.0,346.3,358.64,336.0,350.0
79,2024-11-12,155726000.0,342.74,345.84,323.31,328.49
78,2024-11-13,125405600.0,335.85,344.5999,322.5,330.24
77,2024-11-14,120726100.0,327.69,329.98,310.37,311.18
76,2024-11-15,114440300.0,310.57,324.6799,309.22,320.72
75,2024-11-18,126547500.0,340.73,348.5499,330.01,338.74
74,2024-11-19,88852450.0,335.76,347.3799,332.75,346.0
73,2024-11-20,66340650.0,345.0,346.5999,334.3,342.03
72,2024-11-21,58011720.0,343.81,347.9899,335.28,339.64
71,2024-11-22,89140720.0,341.085,361.53,337.7,352.56
70,2024-11-25,95890900.0,360.14,361.93,338.2,338.59
69,2024-11-26,62295860.0,341.0,346.96,335.66,338.23
68,2024-11-27,57896440.0,341.8,342.55,326.59,332.89
67,2024-11-29,37167620.0,336.08,345.45,334.6501,345.16
66,2024-12-02,77986480.0,352.38,360.0,351.1501,357.09
65,2024-12-03,58267200.0,351.8,355.69,348.2,351.42
64,2024-12-04,50810870.0,353.0,358.1,348.6,357.93
63,2024-12-05,81403570.0,359.87,375.43,359.5,369.49
62,2024-12-06,81455830.0,377.42,389.49,370.8,389.22
61,2024-12-09,96359170.0,397.61,404.8,378.01,389.79
60,2024-12-10,97563580.0,392.68,409.73,390.85,400.99
59,2024-12-11,104287600.0,409.7,424.88,402.38,424.77
58,2024-12-12,87752230.0,424.84,429.3,415.0,418.1
57,2024-12-13,89000160.0,420.0,436.3,415.71,436.23
56,2024-12-16,114083800.0,441.09,463.19,436.15,463.02
55,2024-12-17,131223000.0,475.9,483.99,457.5101,479.86
54,2024-12-18,149340800.0,466.495,488.5399,427.01,440.13
53,2024-12-19,118566100.0,451.88,456.36,420.02,436.17
52,2024-12-20,132216200.0,425.505,447.08,417.64,421.06
51,2024-12-23,72698060.0,431.0,434.51,415.4112,430.6
50,2024-12-24,59551750.0,435.9,462.78,435.14,462.28
